,ft,bt,km,transmission,ownerNo,oem,model,modelYear,price,Registration Year,Insurance Validity,Fuel Type,Seats,Ownership,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,City
800,Petrol,Hatchback,110000,Manual,4,Chevrolet,Chevrolet Spark,2008,110000.00000000001,2008,Third Party insurance,Petrol,5,Fourth Owner,Manual,2008,18.0,995.0,82bhp@6000rpm,90.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
801,Petrol,Hatchback,57459,Manual,1,Hyundai,Hyundai i20,2016,605000.0,2017,Third Party insurance,Petrol,5,First Owner,Manual,2016,18.6,1197.0,82bhp@6000rpm,114.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
802,Petrol,Hatchback,70381,Manual,1,Hyundai,Hyundai Grand i10,2017,559000.0,2018,Zero Dep,Petrol,5,First Owner,Manual,2017,18.9,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
803,Diesel,Hatchback,90000,Manual,3,Volkswagen,Volkswagen Polo,2012,268000.0,2012,Third Party insurance,Diesel,5,Third Owner,Manual,2012,22.07,1199.0,82bhp@6000rpm,180.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
804,Petrol,Sedan,80648,Manual,1,Maruti,Maruti Ciaz,2020,780000.0,2020,Comprehensive,Petrol,5,First Owner,Manual,2020,20.65,1462.0,82bhp@6000rpm,138.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
805,Petrol,SUV,81853,Manual,2,Hyundai,Hyundai Creta,2016,864000.0,2016,Comprehensive,Petrol,5,Second Owner,Manual,2016,13.0,1591.0,82bhp@6000rpm,151.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
807,Petrol,Hatchback,90802,Manual,1,Honda,Honda Brio,2012,341000.0,2012,Comprehensive,Petrol,5,First Owner,Manual,2012,19.4,1198.0,82bhp@6000rpm,109.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
808,Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai Santro Xing,2009,240000.0,2009,Third Party insurance,Petrol,5,First Owner,Manual,2009,17.92,1086.0,82bhp@6000rpm,96.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
809,Petrol,Hatchback,16502,Manual,1,Hyundai,Hyundai Santro,2021,513000.0,2021,Zero Dep,Petrol,5,First Owner,Manual,2021,20.3,1086.0,82bhp@6000rpm,99.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
810,Petrol,Hatchback,31530,Manual,1,Maruti,Maruti Ignis,2021,661000.0,2021,Third Party,Petrol,5,First Owner,Manual,2021,20.89,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
811,Diesel,MUV,120000,Manual,2,Maruti,Maruti Ertiga,2017,800000.0,2017,Third Party insurance,Diesel,7,Second Owner,Manual,2017,24.52,1248.0,82bhp@6000rpm,200.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
812,Diesel,Hatchback,80000,Manual,2,Maruti,Maruti Swift,2015,520000.0,2015,Third Party insurance,Diesel,5,Second Owner,Manual,2015,25.2,1248.0,82bhp@6000rpm,190.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
813,Petrol,Sedan,71086,Automatic,1,Honda,Honda City,2014,600000.0,2014,Comprehensive,Petrol,5,First Owner,Automatic,2014,18.0,1497.0,82bhp@6000rpm,145.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
814,Diesel,Hatchback,110000,Manual,2,Maruti,Maruti Ritz,2011,300000.0,2011,Third Party insurance,Diesel,5,Second Owner,Manual,2011,21.1,1248.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
815,Diesel,SUV,50000,Automatic,1,Ford,Ford Endeavour,2020,3750000.0,2020,Comprehensive,Diesel,7,First Owner,Automatic,2020,10.91,3198.0,82bhp@6000rpm,470.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
816,Petrol,Hatchback,18000,Automatic,1,Hyundai,Hyundai i20 N Line,2021,1295000.0,2021,Comprehensive,Petrol,5,First Owner,Automatic,2021,20.25,998.0,82bhp@6000rpm,172.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
817,Petrol,Sedan,60000,Manual,2,Honda,Honda City,2014,630000.0,2014,Third Party insurance,Petrol,5,Second Owner,Manual,2014,17.4,1497.0,82bhp@6000rpm,145.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
818,Diesel,MUV,120000,Manual,3,Chevrolet,Chevrolet Tavera,2016,475000.0,2016,Third Party insurance,Diesel,10,Third Owner,Manual,2016,13.58,2499.0,82bhp@6000rpm,171.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
819,Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai i10,2011,275000.0,2011,Third Party insurance,Petrol,5,Second Owner,Manual,2011,20.36,1197.0,82bhp@6000rpm,111.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
820,Petrol,Hatchback,25000,Automatic,4,Honda,Honda Jazz,2016,575000.0,2016,Comprehensive,Petrol,5,Fourth Owner,Automatic,2016,19.0,1199.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
821,Petrol,Hatchback,69210,Manual,1,Honda,Honda Brio,2012,338000.0,2012,Third Party,Petrol,5,First Owner,Manual,2012,19.4,1198.0,82bhp@6000rpm,109.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
822,Petrol,Hatchback,71165,Manual,2,Honda,Honda Jazz,2018,604000.0,2018,Comprehensive,Petrol,5,Second Owner,Manual,2018,18.7,1199.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
823,Petrol,SUV,10000,Automatic,1,BMW,BMW X7,2022,13000000.0,2022,Third Party insurance,Petrol,7,First Owner,Automatic,2022,10.54,2998.0,82bhp@6000rpm,450.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
824,Diesel,Sedan,86543,Manual,3,Maruti,Maruti Swift Dzire,2010,327000.0,2010,Third Party insurance,Diesel,5,Third Owner,Manual,2010,19.3,1248.0,82bhp@6000rpm,190.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
825,Petrol,Hatchback,67225,Automatic,1,Maruti,Maruti Baleno,2016,621000.0,2016,Third Party,Petrol,5,First Owner,Automatic,2016,21.4,1197.0,82bhp@6000rpm,115.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
826,Diesel,Hatchback,100000,Manual,3,Tata,Tata Indica V2,2017,240000.0,2017,Third Party insurance,Diesel,5,Third Owner,Manual,2017,25.0,1396.0,82bhp@6000rpm,140.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
827,Petrol,Hatchback,16247,Manual,1,Hyundai,Hyundai Grand i10,2018,621000.0,2018,Zero Dep,Petrol,5,First Owner,Manual,2018,18.9,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
828,Petrol,Sedan,80000,Manual,2,Mahindra Renault,Mahindra Renault Logan,2007,140000.0,2007,Third Party insurance,Petrol,5,Second Owner,Manual,2007,15.7,1390.0,82bhp@6000rpm,11.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
829,Petrol,Hatchback,39481,Automatic,2,Maruti,Maruti Baleno,2017,708000.0,2017,Zero Dep,Petrol,5,Second Owner,Automatic,2017,21.4,1197.0,82bhp@6000rpm,115.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
830,Petrol,Hatchback,61227,Manual,2,Maruti,Maruti Celerio,2018,443000.0,2018,Third Party,Petrol,5,Second Owner,Manual,2018,25.24,998.0,82bhp@6000rpm,89.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
831,Petrol,Sedan,80000,Manual,4,Honda,Honda City,2006,180000.0,2006,Third Party insurance,Petrol,5,Fourth Owner,Manual,2006,17.7,1497.0,82bhp@6000rpm,12.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
832,Diesel,SUV,112521,Manual,1,Renault,Renault Duster,2016,700000.0,2016,Comprehensive,Diesel,5,First Owner,Manual,2016,19.01,1461.0,82bhp@6000rpm,248.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
833,Diesel,SUV,20000,Manual,1,MG,MG Hector,2020,1800000.0,2020,Third Party insurance,Diesel,5,First Owner,Manual,2020,17.41,1956.0,82bhp@6000rpm,350.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
834,Petrol,Sedan,20000,Automatic,1,Honda,Honda City,2021,1450000.0,2021,Third Party insurance,Petrol,5,First Owner,Automatic,2021,18.3,1498.0,82bhp@6000rpm,145.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
835,Petrol,Sedan,60000,Manual,2,Volkswagen,Volkswagen Ameo,2016,520000.0,2016,Third Party insurance,Petrol,5,Second Owner,Manual,2016,17.0,1198.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
836,Petrol,Hatchback,40000,Manual,2,Tata,Tata Tiago,2018,470000.0,2018,Third Party insurance,Petrol,5,Second Owner,Manual,2018,23.84,1199.0,82bhp@6000rpm,114.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
837,Diesel,SUV,50000,Manual,1,Renault,Renault Duster,2016,600000.0,2016,Third Party insurance,Diesel,5,First Owner,Manual,2016,19.64,1461.0,82bhp@6000rpm,245.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
838,Diesel,SUV,100000,Automatic,2,Audi,Audi Q3,2016,1850000.0,2016,Third Party insurance,Diesel,5,Second Owner,Automatic,2016,15.17,1968.0,82bhp@6000rpm,380.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
839,Electric,Hatchback,20000,Automatic,2,Mahindra,Mahindra e2o Plus,2017,459999.99999999994,2017,Third Party insurance,Electric,4,Second Owner,Automatic,2017,140.0,72.0,82bhp@6000rpm,91.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
840,Petrol,Sedan,110000,Manual,2,Opel,OpelCorsa,2003,75000.0,2003,Third Party insurance,Petrol,5,Second Owner,Manual,2003,13.8,1589.0,82bhp@6000rpm,126.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
841,Petrol,Hatchback,63359,Manual,2,Maruti,Maruti Baleno,2017,649000.0,2017,Third Party,Petrol,5,Second Owner,Manual,2017,21.4,1197.0,82bhp@6000rpm,115.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
842,Diesel,Hatchback,125227,Manual,2,Hyundai,Hyundai i20,2017,657000.0,2017,Zero Dep,Diesel,5,Second Owner,Manual,2017,22.54,1396.0,82bhp@6000rpm,219.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
843,Diesel,Hatchback,100000,Manual,2,Volkswagen,Volkswagen Polo,2012,420000.0,2012,Third Party insurance,Diesel,5,Second Owner,Manual,2012,22.07,1199.0,82bhp@6000rpm,180.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
844,Diesel,Hatchback,71884,Manual,2,Maruti,Maruti Swift,2015,629000.0,2015,Third Party insurance,Diesel,5,Second Owner,Manual,2015,25.2,1248.0,82bhp@6000rpm,190.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
845,Petrol,Hatchback,79059,Manual,2,Honda,Honda Brio,2012,322000.0,2012,Third Party insurance,Petrol,5,Second Owner,Manual,2012,19.4,1198.0,82bhp@6000rpm,109.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
846,Petrol,Hatchback,80000,Manual,2,Maruti,Maruti Baleno,2016,620000.0,2016,Third Party insurance,Petrol,5,Second Owner,Manual,2016,21.4,1197.0,82bhp@6000rpm,115.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
847,Petrol,Hatchback,69124,Manual,1,Maruti,Maruti Swift,2013,434999.99999999994,2014,Third Party,Petrol,5,First Owner,Manual,2013,22.38,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
848,Diesel,MUV,120000,Manual,4,Toyota,Toyota Innova,2012,960000.0,2012,Third Party insurance,Diesel,8,Fourth Owner,Manual,2012,12.99,2494.0,82bhp@6000rpm,200.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
849,Petrol,Hatchback,73340,Manual,1,Maruti,Maruti Ritz,2010,317000.0,2010,Comprehensive,Petrol,5,First Owner,Manual,2010,18.5,1197.0,82bhp@6000rpm,114.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
850,Petrol,Hatchback,44268,Manual,2,Hyundai,Hyundai Grand i10,2017,574000.0,2018,Comprehensive,Petrol,5,Second Owner,Manual,2017,18.9,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
851,Petrol,Hatchback,10000,Manual,1,Citroen,Citroen C3,2022,780000.0,2022,Third Party insurance,Petrol,5,First Owner,Manual,2022,19.3,1198.0,82bhp@6000rpm,115.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
852,Petrol,Hatchback,60000,Manual,1,Honda,Honda Jazz,2018,800000.0,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,18.7,1199.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
853,Petrol,Sedan,30000,Manual,1,Honda,Honda City,2020,925000.0,2020,Third Party insurance,Petrol,5,First Owner,Manual,2020,18.6,1498.0,82bhp@6000rpm,145.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
854,Petrol,Sedan,50000,Manual,1,Maruti,Maruti Ciaz,2017,775000.0,2017,Third Party insurance,Petrol,5,First Owner,Manual,2017,20.73,1373.0,82bhp@6000rpm,130.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
855,Petrol,Hatchback,80000,Manual,2,Tata,Tata Nano,2011,70000.0,2011,Third Party insurance,Petrol,4,Second Owner,Manual,2011,26.0,624.0,82bhp@6000rpm,4.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
856,Diesel,SUV,70000,Manual,2,Renault,Renault Duster,2014,500000.0,2014,Third Party insurance,Diesel,5,Second Owner,Manual,2014,19.01,1461.0,82bhp@6000rpm,248.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
857,Diesel,Sedan,120000,Manual,2,Maruti,Maruti Swift Dzire,2009,350000.0,2009,Third Party insurance,Diesel,5,Second Owner,Manual,2009,19.3,1248.0,82bhp@6000rpm,190.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
858,Diesel,MUV,120000,Manual,2,Toyota,Toyota Innova,2012,1125000.0,2012,Third Party insurance,Diesel,7,Second Owner,Manual,2012,12.99,2494.0,82bhp@6000rpm,200.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
859,Petrol,Sedan,20000,Automatic,2,Honda,Honda Amaze,2020,830000.0000000001,2020,Third Party insurance,Petrol,5,Second Owner,Automatic,2020,18.3,1199.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
860,Diesel,SUV,37354,Automatic,1,Kia,Kia Seltos,2020,1475000.0,2020,Third Party,Diesel,5,First Owner,Automatic,2020,17.8,1493.0,82bhp@6000rpm,250.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
861,Diesel,SUV,80426,Manual,2,Mahindra,Mahindra XUV500,2014,834000.0,2014,Comprehensive,Diesel,7,Second Owner,Manual,2014,15.1,2179.0,82bhp@6000rpm,330.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
862,Petrol,Sedan,89801,Manual,1,Maruti,Maruti Ciaz,2016,674000.0,2016,Comprehensive,Petrol,5,First Owner,Manual,2016,20.73,1373.0,82bhp@6000rpm,130.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
863,Petrol,Sedan,120000,Manual,4,Opel,OpelCorsa,2004,65000.0,2004,Third Party insurance,Petrol,5,Fourth Owner,Manual,2004,14.2,1389.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
864,Petrol,Hatchback,69199,Manual,2,Hyundai,Hyundai Grand i10,2019,547000.0,2019,Zero Dep,Petrol,5,Second Owner,Manual,2019,18.9,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
865,Petrol,Hatchback,78249,Manual,3,Maruti,Maruti Swift,2012,413000.0,2012,Third Party insurance,Petrol,5,Third Owner,Manual,2012,22.38,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
866,Diesel,MUV,26918,Manual,1,Toyota,Toyota Innova Crysta,2018,2325000.0,2018,Comprehensive,Diesel,8,First Owner,Manual,2018,13.68,2393.0,82bhp@6000rpm,343.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
867,Petrol,Hatchback,29905,Manual,1,Maruti,Maruti Swift,2021,709000.0,2021,Zero Dep,Petrol,5,First Owner,Manual,2021,22.38,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
868,Diesel,MUV,37678,Automatic,2,Toyota,Toyota Innova Crysta,2018,2295000.0,2018,Comprehensive,Diesel,7,Second Owner,Automatic,2018,11.36,2755.0,82bhp@6000rpm,360.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
869,Petrol,Hatchback,60442,Manual,2,Honda,Honda Jazz,2017,528000.0,2017,Comprehensive,Petrol,5,Second Owner,Manual,2017,18.7,1199.0,82bhp@6000rpm,110.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
870,Diesel,SUV,66463,Manual,1,Renault,Renault Duster,2014,691000.0,2014,Comprehensive,Diesel,5,First Owner,Manual,2014,20.45,1461.0,82bhp@6000rpm,200.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
871,Petrol,Sedan,40844,Automatic,1,Skoda,Skoda Rapid,2020,1145000.0,2020,Comprehensive,Petrol,5,First Owner,Automatic,2020,16.24,999.0,82bhp@6000rpm,175.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
872,Petrol,Hatchback,62696,Manual,1,Volkswagen,Volkswagen Polo,2021,855000.0000000001,2021,Third Party,Petrol,5,First Owner,Manual,2021,18.9,999.0,82bhp@6000rpm,175.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
873,Petrol,Hatchback,30000,Automatic,1,Maruti,Maruti Swift,2021,800000.0,2021,Third Party insurance,Petrol,5,First Owner,Automatic,2021,21.21,1197.0,82bhp@6000rpm,113.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
874,Petrol,Sedan,44000,Manual,1,Ford,Ford Aspire,2017,550000.0,2017,Comprehensive,Petrol,5,First Owner,Manual,2017,18.16,1196.0,82bhp@6000rpm,112.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
875,Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai i20,2012,400000.0,2012,Third Party insurance,Petrol,5,Second Owner,Manual,2012,18.5,1197.0,82bhp@6000rpm,11.0,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,No,No,4 Speed,FWD,Power,4.0,Disc,Drum,165.0,12.0,Tubeless,5,bangalore
